aid,sex,feedingInterval,name,weight,originCountry,dob,enclosureID,speciesName
43174,F,20,oTa,6.2,MOZ,1976-8-8,43174,AEtR
43175,F,14,A,7.4,RUS,1976-8-10,43175,AEtS
43176,M,01,uoMwNjaw,60168.5,SUR,1976-12-23,43176,AEtT
43177,M,19,kX,928.1,STP,1973-9-9,43177,AEtU
43178,F,22,ireRwcfz,19493522.5,IND,1996-9-17,43178,AEtV
43179,M,23,JAcwzIvD,469.7,KNA,2003-5-15,43179,AEtW
43180,M,12,IGb,5695.56,BEL,1941-11-1,43180,AEtX
43181,M,18,yn,55142.7,VCT,2016-8-9,43181,AEtY
43182,F,16,tbst,378588.4,LKA,2024-2-28,43182,AEtZ
43183,M,07,SBAKB,965.5,VEN,1970-12-6,43183,AEta
43184,M,07,IoPM,889.92,POL,2021-12-7,43184,AEtb
43185,M,22,TLnXbo,339240.9,BLZ,2003-5-17,43185,AEtc
43186,M,04,qTweBW,472506.13,SSD,2010-1-10,43186,AEtd
43187,M,23,kE,1946956.9,ALA,1971-1-3,43187,AEte
43188,M,12,k,67.78,PRI,1985-6-2,43188,AEtf
43189,F,14,gfkS,5921882.8,COM,2015-12-28,43189,AEtg
43190,M,13,WX,698.8,AUT,1950-11-8,43190,AEth
43191,F,06,albPRz,173.7,UZB,2002-3-27,43191,AEti
43192,M,13,WeYcr,1923.4,VAT,2008-4-15,43192,AEtj
43193,M,06,DHpKov,422.37,GLP,1942-1-3,43193,AEtk
43194,M,08,LoNi,23520.79,TON,1940-6-19,43194,AEtl
43195,M,09,ONTIM,576.4,TKL,1934-11-21,43195,AEtm
43196,M,07,z,435191.1,GRC,1986-1-23,43196,AEtn
43197,F,13,Br,35508749.85,MNP,1944-1-3,43197,AEto
43198,M,07,qmm,7984.9,WSM,1929-8-2,43198,AEtp
43199,M,03,wZ,6.7,BLR,2009-8-12,43199,AEtq
43200,M,18,FfSCuiZu,957.43,SGS,1997-7-24,43200,AEtr
43201,M,12,uDMicpY,3.3,CZE,2014-11-21,43201,AEts
43202,F,18,SG,530.9,ABW,1951-2-8,43202,AEtt
43203,M,11,orYYRX,756836.11,MNG,1963-7-16,43203,AEtu
43204,M,20,vgI,1792480.5,PHL,1972-3-13,43204,AEtv
43205,M,23,VPHF,241.34,GUM,1976-6-20,43205,AEtw
43206,M,05,tWb,23.3,ROU,1997-4-25,43206,AEtx
43207,M,15,O,223716.71,BLR,1941-7-2,43207,AEty
43208,F,20,qxjtmNX,30.66,VEN,1955-7-4,43208,AEtz
43209,F,05,rQz,57.60,SHN,1965-12-19,43209,AEuA
43210,M,07,cQDP,6413.46,URY,1941-8-11,43210,AEuB
43211,F,10,vjDjUUit,887291.41,SUR,2018-6-24,43211,AEuC
43212,F,22,aRngcle,333137.3,CAN,1937-8-7,43212,AEuD
43213,M,11,enLWC,43276014.92,TON,1956-5-7,43213,AEuE
43214,M,18,soxYv,720.7,KWT,2014-1-18,43214,AEuF
43215,M,20,a,9.21,AND,1963-12-25,43215,AEuG
43216,F,04,vRP,95180229.58,IRN,1985-6-6,43216,AEuH
43217,M,14,aSYlhSN,44431.2,ARG,2022-5-17,43217,AEuI
43218,F,02,Cb,4955874.48,USA,1991-4-22,43218,AEuJ
43219,F,03,ehwHpV,80559.4,TGO,1941-11-18,43219,AEuK
43220,F,22,DTUWc,85.1,CPV,1993-11-2,43220,AEuL
43221,F,03,sOKLXxg,46915.63,SDN,1973-2-19,43221,AEuM
43222,M,03,UStU,66.7,MHL,2003-5-24,43222,AEuN
43223,M,22,WE,33341589.4,IMN,1997-6-20,43223,AEuO
43224,M,14,RKLGSKvY,941.7,KHM,1999-2-23,43224,AEuP
43225,M,06,LpVhqczj,595.70,SEN,1944-9-11,43225,AEuQ
43226,M,22,PJqtqOA,9256512.90,LAO,1941-9-25,43226,AEuR
43227,F,14,h,44004364.6,SRB,1986-12-16,43227,AEuS
43228,M,13,QdSQJdaC,541068.91,COK,1925-1-22,43228,AEuT
43229,F,20,ZfIqnz,831.5,TON,1982-2-9,43229,AEuU
43230,M,21,eUKvgY,94488372.2,HRV,1952-4-11,43230,AEuV
43231,F,15,pc,25138.39,LCA,1933-3-24,43231,AEuW
43232,F,18,fV,647322.8,GRL,2016-2-10,43232,AEuX
43233,F,12,tzov,941882.3,FRO,1981-3-3,43233,AEuY
43234,M,18,ZRoX,3973850.6,WSM,1969-6-8,43234,AEuZ
43235,F,09,gM,26159975.2,SYC,2006-6-16,43235,AEua
43236,M,12,yNWHTRO,543681.96,SLB,1942-4-18,43236,AEub
43237,M,17,MJ,593.27,LCA,1946-3-22,43237,AEuc
43238,M,11,ZLiadlc,5990961.2,SLE,1931-11-2,43238,AEud
43239,M,09,frkxIr,31927.90,ZWE,1972-3-10,43239,AEue
43240,M,08,air,1220.3,HUN,2002-1-26,43240,AEuf
43241,F,16,GnG,79.46,ISL,1933-11-4,43241,AEug
43242,F,05,fId,7769.65,CHL,1932-10-2,43242,AEuh
43243,M,16,dZxj,52195.1,GTM,1951-5-8,43243,AEui
43244,F,18,GwPvLFz,93.22,VNM,1999-2-21,43244,AEuj
43245,M,16,mouUcuX,4086477.3,VAT,1936-10-4,43245,AEuk
43246,F,14,zl,58802.44,COM,1989-4-14,43246,AEul
43247,F,06,rAdRwq,631.57,MUS,2002-8-13,43247,AEum
43248,F,15,UBkOaPs,84550233.7,TZA,2019-9-12,43248,AEun
43249,M,11,PxMADggf,62570053.18,PCN,1942-1-2,43249,AEuo
43250,M,15,MyIC,8607233.21,ZWE,2007-2-20,43250,AEup
43251,M,04,D,5036.7,LSO,2024-1-15,43251,AEuq
43252,F,12,kL,480.3,SRB,2023-2-7,43252,AEur
43253,M,05,ASQoco,4223.26,MTQ,2003-5-22,43253,AEus
43254,M,09,SgR,29451712.2,LTU,1925-8-11,43254,AEut
43255,M,11,ZFVDzKe,3825.59,PRI,2014-1-20,43255,AEuu
43256,F,15,YC,894152.8,AUS,1998-3-18,43256,AEuv
43257,F,18,Y,8336.9,ATF,1978-2-16,43257,AEuw
43258,M,19,r,45.4,JPN,1944-7-5,43258,AEux
43259,F,05,KgL,14329328.68,CYP,1962-5-4,43259,AEuy
43260,F,15,ldAWL,2818675.36,LIE,1971-7-5,43260,AEuz
43261,F,06,vxgApl,4000.5,DNK,1961-8-1,43261,AEvA
43262,M,22,VhlSk,8093546.13,IRL,1943-8-14,43262,AEvB
43263,F,21,WrpPuWbP,7490002.77,BGR,1978-4-10,43263,AEvC
43264,M,18,SAJov,3207375.34,HND,1932-7-27,43264,AEvD
43265,F,07,GZmZRx,43295112.8,SEN,1935-6-14,43265,AEvE
43266,F,15,OTpoPrky,16155.1,KGZ,1928-4-19,43266,AEvF
43267,F,02,Qg,54181.38,NOR,1938-2-6,43267,AEvG
43268,F,04,VDI,176.2,HMD,1957-5-25,43268,AEvH
43269,F,04,iSu,6058771.2,DJI,2001-5-6,43269,AEvI
43270,M,15,KlBHjmJa,4814635.26,ESH,1994-5-8,43270,AEvJ
43271,F,17,kkfqHrar,2.8,JAM,2003-3-20,43271,AEvK
43272,F,21,Vg,83236.41,HRV,1939-3-11,43272,AEvL
43273,M,23,oQS,34468387.99,BDI,1948-11-6,43273,AEvM
43274,M,19,MWLVvDg,69.10,PSE,1945-8-6,43274,AEvN
43275,M,03,SQGj,56321655.43,KAZ,2005-5-28,43275,AEvO
43276,M,07,jydp,8669.3,TCD,1947-9-8,43276,AEvP
43277,F,04,zCl,176.79,TKL,1978-10-17,43277,AEvQ
43278,F,22,RUizCOEl,2682.3,TWN,2001-10-24,43278,AEvR
43279,F,11,n,38.88,NZL,1971-9-5,43279,AEvS
43280,M,03,sM,79346.69,NIU,1941-1-6,43280,AEvT
43281,M,03,kAPE,3.74,GGY,2011-7-7,43281,AEvU
43282,F,15,Pwwb,78.8,CRI,1982-12-13,43282,AEvV
43283,F,16,mtsl,2140.2,USA,1953-11-6,43283,AEvW
43284,F,21,EN,6.13,MLI,1983-3-19,43284,AEvX
43285,M,21,yUGUhux,98522243.6,SDN,2018-10-26,43285,AEvY
43286,F,07,Cb,5448520.95,SSD,1993-4-3,43286,AEvZ
43287,M,01,eivYmH,22885.9,CHE,1992-3-25,43287,AEva
43288,F,18,Z,34.9,MAC,1939-8-26,43288,AEvb
43289,M,05,NY,773.69,BLR,1936-9-6,43289,AEvc
43290,F,05,QGybopeS,80188723.5,PYF,2006-3-11,43290,AEvd
43291,F,06,WGHdp,4090535.74,TJK,1932-2-5,43291,AEve
43292,F,13,MpTxOJFV,4354798.26,SSD,1947-3-28,43292,AEvf
43293,F,17,IeGMBln,21.6,SLE,2024-6-21,43293,AEvg
43294,M,01,fkZSk,5929.81,KOR,1966-5-25,43294,AEvh
43295,M,10,fbe,6.8,ALB,1965-10-5,43295,AEvi
43296,F,02,likajFKi,58496.17,MOZ,1962-3-26,43296,AEvj
43297,F,12,f,767.28,KOR,1951-4-28,43297,AEvk
43298,M,13,Mrs,53.36,BGR,2010-8-15,43298,AEvl
43299,M,23,PmMjXR,482346.6,SWE,2023-10-7,43299,AEvm
43300,F,07,P,736.85,CZE,2006-7-9,43300,AEvn
43301,F,07,ssi,93.17,SMR,1926-8-28,43301,AEvo
43302,M,21,yGfcvWBv,6.9,BEL,1978-10-25,43302,AEvp
43303,F,19,UsZ,98587818.1,BWA,1932-12-9,43303,AEvq
43304,F,16,Q,9398.11,VNM,1989-12-23,43304,AEvr
43305,F,02,wC,226584.2,VCT,1983-11-26,43305,AEvs
43306,F,11,qw,64.5,VAT,1955-11-5,43306,AEvt
43307,F,11,lCJVGSLB,8.6,BMU,1998-9-28,43307,AEvu
43308,M,10,UT,239889.1,GEO,1925-6-8,43308,AEvv
43309,F,22,VVgSxcgc,88.83,KAZ,2004-7-16,43309,AEvw
43310,M,03,magT,3.89,TZA,2002-9-11,43310,AEvx
43311,M,02,lI,361602.8,SLV,2003-7-7,43311,AEvy
43312,F,22,VEVv,1792.6,USA,1975-2-4,43312,AEvz
43313,F,20,rOZIhPs,662.84,COG,2014-6-18,43313,AEwA
43314,M,14,XlAyGZC,889.89,GUF,1987-10-17,43314,AEwB
43315,M,06,CXET,4938.96,PRI,2005-2-20,43315,AEwC
43316,M,21,UutYY,82743230.6,BOL,1954-9-17,43316,AEwD
43317,M,06,KeuyvB,908247.67,TON,2018-8-19,43317,AEwE
43318,F,05,S,34.83,LAO,2004-3-16,43318,AEwF
43319,M,11,suyK,2887.7,TCD,2024-4-13,43319,AEwG
43320,F,04,pyT,4929726.7,HND,1933-1-19,43320,AEwH
43321,M,21,PXCs,4598829.3,TTO,2020-7-11,43321,AEwI
43322,M,17,FMpq,605785.80,UKR,1936-5-5,43322,AEwJ
43323,F,01,EeiHPxqw,97953.2,BTN,1925-8-2,43323,AEwK
43324,F,05,TiMzCJ,52335019.20,IOT,1939-3-21,43324,AEwL
43325,F,14,APEMd,20.52,MNG,1990-9-24,43325,AEwM
43326,F,06,tZiHVJVE,98349.2,WSM,1989-7-27,43326,AEwN
43327,F,21,eY,75806995.8,TON,1982-1-28,43327,AEwO
43328,F,11,NOrnKg,2142.14,GUY,1980-1-20,43328,AEwP
43329,F,04,GYNj,7.8,SWZ,2013-6-17,43329,AEwQ
43330,F,09,w,739535.6,CUW,1939-8-4,43330,AEwR
43331,F,13,lWd,64.8,MAC,1958-6-7,43331,AEwS
43332,M,07,axqkGm,56.79,TCA,2003-11-8,43332,AEwT
43333,F,01,jDhn,9.9,SEN,1963-3-16,43333,AEwU
43334,F,09,OupFO,850.87,BES,1930-12-16,43334,AEwV
43335,F,13,sNjoLIk,46869.92,GIB,1994-2-7,43335,AEwW
43336,M,03,lg,4.74,KWT,1957-1-15,43336,AEwX
43337,F,14,ywTOa,69611.30,ARM,1956-2-4,43337,AEwY
43338,F,16,FxW,31.41,GUY,1939-7-2,43338,AEwZ
43339,F,08,c,498.95,ZMB,1990-5-4,43339,AEwa
43340,F,12,OqGCsv,4.9,NPL,1953-7-9,43340,AEwb
43341,M,20,XRpG,184.9,TKM,1976-12-19,43341,AEwc
43342,M,05,aash,304.6,KAZ,1943-3-9,43342,AEwd
43343,M,07,QwCyux,41549108.78,ZMB,2018-8-21,43343,AEwe
43344,M,02,rMTHo,4934.9,SVK,1976-5-14,43344,AEwf
43345,M,09,mnipr,6.3,CMR,1976-1-24,43345,AEwg
43346,F,21,zGqioA,8974.1,ABW,2006-1-17,43346,AEwh
43347,M,22,ni,17442.9,ALA,1966-2-19,43347,AEwi
43348,M,04,DficcMv,7594.51,SJM,1990-2-6,43348,AEwj
43349,M,09,RrX,38135575.53,MNP,1988-5-27,43349,AEwk
43350,F,23,Hnoi,5692.79,MRT,1951-1-15,43350,AEwl
43351,M,09,NIhoyUZI,72044278.2,GIN,2002-9-8,43351,AEwm
43352,M,22,AzZCZT,931360.3,TUN,1938-5-14,43352,AEwn
43353,M,16,SGK,4171.7,NAM,1931-12-10,43353,AEwo
43354,M,05,w,740038.46,BFA,1932-8-2,43354,AEwp
43355,M,02,ido,49708.1,SOM,1958-10-22,43355,AEwq
43356,F,18,sTHAxjAF,315.3,VIR,2007-10-3,43356,AEwr
43357,M,13,WGzTIu,1977221.20,GGY,2004-5-9,43357,AEws
43358,F,20,QKlBLtcT,92.42,BLM,1952-3-9,43358,AEwt
43359,M,10,dUH,45667.3,IOT,2010-2-28,43359,AEwu
43360,F,15,j,34634.78,NZL,1964-9-13,43360,AEwv
43361,F,06,iFd,231817.6,URY,2020-6-18,43361,AEww
43362,F,18,XLDOn,60122.8,BHR,1975-6-21,43362,AEwx
43363,M,16,chhN,11752.48,BMU,1975-4-27,43363,AEwy
43364,M,09,FMNW,32838.23,SAU,2008-11-25,43364,AEwz
43365,F,10,MjuGFDsp,7.53,CUW,1990-2-20,43365,AExA
43366,M,10,QzYt,97143705.2,ARE,1965-9-28,43366,AExB
43367,F,12,LVPX,64.4,MSR,1936-11-24,43367,AExC
43368,F,12,eBV,36203531.4,ECU,1997-9-15,43368,AExD
43369,F,08,a,31.5,COK,1983-12-2,43369,AExE
43370,M,05,Wd,6.28,RUS,1992-12-19,43370,AExF
43371,M,19,ydfEt,51.6,UMI,1987-11-8,43371,AExG
43372,F,20,D,48943.47,ZWE,1989-7-18,43372,AExH
43373,M,19,pvFWvz,1343.8,SLB,1932-1-4,43373,AExI
43374,M,16,Ar,532385.85,BLZ,2009-7-13,43374,AExJ
43375,F,07,nagD,2378125.58,AIA,2013-11-27,43375,AExK
43376,M,13,NvSawpas,825009.57,TZA,2005-8-14,43376,AExL
43377,F,13,KTWxKTqV,5588.1,URY,1959-4-21,43377,AExM
43378,M,18,In,7826087.6,YEM,1990-11-15,43378,AExN
43379,M,13,gXXmR,426.64,PRT,2012-2-19,43379,AExO
43380,F,17,RX,5063466.3,IND,1982-8-9,43380,AExP
43381,F,03,kKcyZ,401383.46,HRV,1959-5-16,43381,AExQ
43382,M,10,GV,37165054.15,TWN,1967-7-11,43382,AExR
43383,F,13,cheSWoxW,640956.83,SLE,1973-1-13,43383,AExS
43384,M,20,doSZjLm,21.16,WLF,1925-1-8,43384,AExT
43385,F,09,cagyCtez,866.9,TWN,1995-1-24,43385,AExU
43386,M,08,qCI,192416.5,CYM,1994-5-8,43386,AExV
43387,F,08,jdrrKO,276.7,TKL,2012-4-22,43387,AExW
43388,F,15,Axltaa,40511184.10,DNK,2003-7-28,43388,AExX
43389,M,11,KhcQlzb,736083.73,MMR,1983-2-11,43389,AExY
43390,M,16,uHnBJax,4189180.26,MOZ,1936-10-21,43390,AExZ
43391,M,04,E,6141.63,PYF,1966-8-9,43391,AExa
43392,F,19,hlbtzu,3.5,IRN,1965-10-22,43392,AExb
43393,F,10,ZH,77033738.14,SYR,1928-3-2,43393,AExc
43394,F,16,ey,6152714.45,ROU,1925-3-5,43394,AExd
43395,F,04,EJTVn,8454.8,MDA,1959-10-19,43395,AExe
43396,M,02,HPA,90522344.9,GMB,2011-9-17,43396,AExf
43397,M,05,msFIXklZ,724.39,SJM,1969-8-1,43397,AExg
43398,F,06,cJA,61927955.77,AGO,2011-6-20,43398,AExh
43399,M,04,d,171356.71,SLE,2001-3-6,43399,AExi
43400,F,19,Sm,6.17,CRI,2005-9-1,43400,AExj
43401,M,13,GWmqozps,48.67,MAR,1983-5-10,43401,AExk
43402,F,07,pWR,99675567.6,LSO,1984-10-13,43402,AExl
43403,F,16,WzvETN,2.2,ARE,1942-10-12,43403,AExm
43404,F,03,L,507.50,KOR,1998-3-7,43404,AExn
43405,F,10,s,781600.34,BEN,1971-8-2,43405,AExo
43406,M,06,skm,66029.7,VCT,2012-1-2,43406,AExp
43407,F,08,O,2.4,FLK,1925-4-6,43407,AExq
43408,M,23,YxWcg,89.63,VAT,1937-8-15,43408,AExr
43409,F,02,B,97511.3,TJK,2019-6-16,43409,AExs
43410,M,23,HNWt,82677587.83,YEM,1936-2-19,43410,AExt
43411,M,16,cy,58.9,IRN,1944-5-23,43411,AExu
43412,M,17,DP,11.4,MNG,1950-7-10,43412,AExv
43413,M,08,WeaJ,130443.12,COG,2004-12-22,43413,AExw
43414,F,04,NMxSam,971.6,UZB,1984-7-10,43414,AExx
43415,F,11,gFZ,518.54,ATF,2009-10-4,43415,AExy
43416,M,19,irZgAM,5928.3,GGY,1929-5-15,43416,AExz
43417,M,14,e,1827.8,VIR,1938-2-18,43417,AEyA
43418,F,15,N,819.91,AIA,1933-5-24,43418,AEyB
43419,F,09,r,4.9,GIB,2002-1-13,43419,AEyC
43420,F,13,crQskD,4741.39,SLV,1968-6-28,43420,AEyD
43421,M,12,ZVaVWXC,8.50,PLW,1932-8-18,43421,AEyE
43422,M,20,Sz,8.6,MUS,1934-1-8,43422,AEyF
43423,F,10,oZ,4.3,ROU,1930-4-3,43423,AEyG
43424,F,06,FXyJvyH,659.80,BLR,1991-2-5,43424,AEyH
43425,M,15,czAT,1257.8,NFK,1932-11-18,43425,AEyI
43426,F,14,xUkwUU,13.9,TKM,1987-3-28,43426,AEyJ
43427,F,13,znG,73350207.29,KNA,2023-9-6,43427,AEyK
43428,M,21,VLwyhpW,12947093.17,LBN,1944-12-2,43428,AEyL
43429,F,02,B,57896430.2,KAZ,1982-2-7,43429,AEyM
43430,M,05,AUo,7717621.58,THA,2014-7-9,43430,AEyN
43431,M,22,rOVrxPez,39.6,RWA,1938-8-1,43431,AEyO
43432,M,23,Aj,59246.81,TUN,1940-1-22,43432,AEyP
43433,F,19,KhcIht,9.9,UZB,1944-6-8,43433,AEyQ
43434,M,11,kpTJS,36.92,THA,2011-2-17,43434,AEyR
43435,M,12,fiDWGsw,364081.1,QAT,1983-3-28,43435,AEyS
43436,M,14,i,1656.8,HKG,1940-10-1,43436,AEyT
43437,F,15,uMQO,62.4,JOR,1952-11-17,43437,AEyU
43438,F,23,mjZeYr,15.45,BRB,1952-10-3,43438,AEyV
43439,F,08,EhQYaKxQ,74100634.4,ASM,2015-5-25,43439,AEyW
43440,M,22,VmCbqqET,32.8,LKA,1970-7-5,43440,AEyX
43441,F,12,bnHegun,20.24,NGA,1953-11-19,43441,AEyY
43442,M,22,JlDEwXW,373341.32,TUN,2022-11-14,43442,AEyZ
43443,F,05,DMfl,178745.7,DEU,1970-4-3,43443,AEya
43444,F,09,GVTGmoB,5.4,EST,1981-3-25,43444,AEyb
43445,M,07,H,62.12,IRN,1927-12-8,43445,AEyc
43446,F,16,sBG,82.91,ISL,1973-11-3,43446,AEyd
43447,M,03,XAg,2749.8,AZE,1981-8-14,43447,AEye
43448,M,02,KjD,11574.3,GAB,1994-4-17,43448,AEyf
43449,F,15,h,46339.26,CPV,2019-10-28,43449,AEyg
43450,M,19,bCCOujaf,62.7,ATG,1989-9-4,43450,AEyh
43451,F,18,zGCHfKz,9429.95,SHN,1936-10-6,43451,AEyi
43452,F,12,bFB,752277.1,NOR,1989-3-23,43452,AEyj
43453,M,08,EFult,2306677.1,TUR,2012-1-3,43453,AEyk
43454,M,05,gxXVPs,743282.98,GRD,2014-5-10,43454,AEyl
43455,F,23,W,52.39,CZE,1958-3-11,43455,AEym
43456,M,05,SEIsVQ,17616.8,NFK,1953-7-7,43456,AEyn
43457,F,17,ABzzrXxZ,38571247.9,SHN,1963-4-21,43457,AEyo
43458,M,10,l,287.75,RUS,1997-7-6,43458,AEyp
43459,F,18,oL,4502033.37,NRU,1987-11-27,43459,AEyq
43460,M,05,u,9.5,BEN,1996-3-20,43460,AEyr
43461,M,05,vuYsfnI,220026.83,GAB,2005-3-12,43461,AEys
43462,M,05,QujV,1.53,CAN,1958-7-15,43462,AEyt
43463,F,07,ecuFrIdD,8251.93,MSR,1960-8-4,43463,AEyu
43464,M,07,OWggqBZ,17585179.7,TLS,2021-1-18,43464,AEyv
43465,M,04,AOeh,68899075.5,NZL,1999-1-7,43465,AEyw
43466,F,13,coBwCaxJ,9018128.59,TUN,2015-3-2,43466,AEyx
43467,M,12,DaZk,15.8,ESP,2022-1-28,43467,AEyy
43468,M,06,fLvTLMk,18013950.9,EGY,1981-12-27,43468,AEyz
43469,M,08,JoIwUIoS,87.6,ATG,1985-8-12,43469,AEzA
43470,M,10,GiTao,28.53,ZAF,1945-11-26,43470,AEzB
43471,F,20,agHHWxv,40905.2,FSM,1982-6-6,43471,AEzC
43472,M,21,a,6583.9,SSD,1937-12-13,43472,AEzD
43473,M,19,usF,57222476.89,AUT,2007-12-15,43473,AEzE
43474,F,20,HTh,486132.8,LSO,1975-12-20,43474,AEzF
43475,F,21,sQXS,75.95,BRB,1967-8-27,43475,AEzG
43476,M,19,pfLwUpfR,47925.27,NIU,1959-1-20,43476,AEzH
43477,M,03,tsIZtN,62069.95,MDA,2017-12-18,43477,AEzI
43478,M,07,qR,58868127.3,MAR,1967-3-4,43478,AEzJ
43479,M,02,U,68.89,COK,2019-9-25,43479,AEzK
43480,F,11,F,29745.93,JOR,2007-1-20,43480,AEzL
43481,M,21,ogqf,66031587.49,KGZ,1945-7-22,43481,AEzM
43482,M,07,XlOUqa,39.7,SVN,1985-12-27,43482,AEzN
43483,F,09,Kl,1086.7,PRI,1999-12-6,43483,AEzO
43484,M,12,j,767.28,BLZ,1959-10-23,43484,AEzP
43485,M,12,EpNfFp,2753498.8,UMI,1946-1-26,43485,AEzQ
43486,M,02,KCf,32803120.42,PRI,1929-6-7,43486,AEzR
43487,F,11,NLJRLjec,2532.2,LVA,1956-9-9,43487,AEzS
43488,M,23,aDUIRfa,104.5,EGY,2007-9-8,43488,AEzT
43489,F,07,eT,190043.47,FJI,1928-9-23,43489,AEzU
43490,M,07,UEyPa,1559.8,BES,1969-11-19,43490,AEzV
43491,F,20,U,15102.41,BMU,1945-2-1,43491,AEzW
43492,F,15,PcPJaM,67.34,PYF,1965-4-9,43492,AEzX
43493,M,14,jwMXpTa,4.8,BHS,1936-5-5,43493,AEzY
43494,M,12,BMCOJ,817379.2,TCA,1954-3-14,43494,AEzZ
43495,F,13,RRV,8.53,WSM,1951-9-19,43495,AEza
43496,F,17,zUcs,3.1,HTI,2018-8-5,43496,AEzb
43497,M,19,PeO,62391.6,DNK,1926-5-20,43497,AEzc
43498,F,19,k,3.7,NIU,1981-11-11,43498,AEzd
43499,F,03,W,2733.9,DZA,1932-11-11,43499,AEze
43500,M,23,GyKxJga,30.34,GHA,2004-9-28,43500,AEzf
43501,M,01,xsVk,45.5,CUB,1988-1-23,43501,AEzg
43502,F,05,MffRID,958.67,ARM,1953-4-7,43502,AEzh
43503,M,04,PPpJvCBx,7276617.61,MMR,1978-5-10,43503,AEzi
43504,F,23,UMweC,8086.97,MMR,1973-3-7,43504,AEzj
43505,M,07,NoyZR,61547312.4,MAF,1937-1-26,43505,AEzk
43506,F,02,XyZoiwm,3586497.23,BES,1959-4-16,43506,AEzl
43507,M,22,UcrfLZ,45354.9,SJM,1980-6-2,43507,AEzm
43508,M,12,qt,79666675.7,CPV,2016-12-2,43508,AEzn
43509,M,05,xgawfU,3768.61,ESH,2001-2-26,43509,AEzo
43510,M,09,WVpqrMzM,872.63,LTU,1939-5-18,43510,AEzp
43511,M,08,lU,3320175.5,LAO,1944-12-11,43511,AEzq
43512,M,14,aefiSWYx,7015125.1,GRL,1974-4-22,43512,AEzr
43513,M,22,mYYmR,8944.1,EST,1962-11-17,43513,AEzs
43514,F,07,GpYZ,175.52,TUN,1945-7-1,43514,AEzt
43515,F,12,JKVEzKc,62269768.2,PAN,1958-3-23,43515,AEzu
43516,M,06,zILiXJPN,42.10,GIN,2001-10-28,43516,AEzv
43517,F,18,Pa,21500.40,SOM,1996-11-15,43517,AEzw
43518,F,17,Jowc,37.91,VIR,1981-1-14,43518,AEzx
43519,F,13,HnlC,591881.6,PCN,1940-11-20,43519,AEzy
43520,M,19,I,2011.29,LCA,1936-12-21,43520,AEzz
43521,M,06,cZwaXGg,221663.8,PRK,1937-5-26,43521,AFAA
43522,M,16,gL,52206962.61,BES,1949-8-15,43522,AFAB
43523,M,20,CWzbVRMc,63657185.19,TZA,1997-5-23,43523,AFAC
43524,M,23,hnK,11666076.5,ITA,2002-11-20,43524,AFAD
43525,F,20,YdGZ,9872560.3,MEX,2019-11-20,43525,AFAE
43526,F,08,PFCcqG,77.93,GRL,2015-1-8,43526,AFAF
43527,M,15,vV,140.45,MAR,1997-8-3,43527,AFAG
43528,F,14,G,3999416.3,CUB,2015-9-20,43528,AFAH
43529,F,09,tI,74.4,NPL,1925-4-20,43529,AFAI
43530,M,10,RbHcQ,8067.2,GAB,1944-8-18,43530,AFAJ
43531,F,11,LtD,81093.3,PER,1984-10-22,43531,AFAK
43532,M,03,J,587.1,MDA,1970-1-10,43532,AFAL
43533,F,17,dcKUQC,6737.6,LKA,1926-11-15,43533,AFAM
43534,M,08,G,44217691.57,AZE,1996-8-5,43534,AFAN
43535,F,20,fD,6.7,ECU,2023-5-10,43535,AFAO
43536,F,07,cfGaSz,2104346.70,MAF,1997-8-26,43536,AFAP
43537,F,16,PNKJpB,83.4,SDN,1960-10-22,43537,AFAQ
43538,M,20,Q,9.71,JPN,1993-6-14,43538,AFAR
43539,M,22,Zo,7.6,NOR,1957-7-4,43539,AFAS
43540,F,20,bOcd,7.15,SVK,1985-7-19,43540,AFAT
43541,M,22,UMcjO,71373.3,CZE,1950-10-7,43541,AFAU
43542,M,02,id,50650057.3,MKD,1967-6-22,43542,AFAV
43543,F,12,fms,630.6,EST,1926-12-27,43543,AFAW
43544,F,21,LtynuW,59.6,ARM,1942-8-2,43544,AFAX
43545,M,20,ZCobU,52.85,SLB,1982-5-3,43545,AFAY
43546,F,09,j,203.4,WSM,2006-8-12,43546,AFAZ
43547,M,21,VJkq,22.1,TKL,1979-11-10,43547,AFAa
43548,M,23,kBmRvd,87894.12,VCT,2019-8-6,43548,AFAb
43549,F,08,iFAC,366189.81,CRI,1981-8-14,43549,AFAc
43550,M,08,IXCOgSYH,544640.9,MNG,1944-9-4,43550,AFAd
43551,M,23,q,6799.5,FLK,1939-9-12,43551,AFAe
43552,M,19,gVPCpR,3840687.75,AUT,1939-3-17,43552,AFAf
43553,F,19,sPXG,101815.27,NRU,1964-6-5,43553,AFAg
43554,M,09,pdIsUVx,6.84,URY,1942-4-6,43554,AFAh
43555,M,19,BJaQ,52602167.19,BEN,1946-4-11,43555,AFAi
43556,M,08,jXxdAv,6.20,IRQ,2007-9-28,43556,AFAj
43557,F,01,JxjH,3.54,LIE,1944-3-2,43557,AFAk
43558,F,04,vcyBqo,89.6,IRL,1926-3-5,43558,AFAl
43559,M,21,JkcuVbk,19681.5,NPL,1940-11-23,43559,AFAm
43560,F,07,WIYWhP,2.7,GRD,1936-3-18,43560,AFAn
43561,F,23,vv,35358608.7,IND,1936-3-18,43561,AFAo
43562,F,18,xnHV,97040665.6,SYR,1982-11-17,43562,AFAp
